series_id,display_name,aggregation_role,definition,unit,calorific_basis,basis_confidence,period_type,flow,product,sector,region,field,level,producer,technology,scope,geography_scope,redevance_toggle,is_total,n_obs,first_year,last_year,n_sources,families,templates,confidence,escalated
gas_production|flow.primary_production|prod.natural_gas|||field.miskar|||PCS|ktep-pcs|annual||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, field=miskar, scope=commercial_dry] basis PCS (ktep-pcs) annual",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, field=miskar, scope=commercial_dry] basis PCS (ktep-pcs) annual. Source families: conjoncture/memento; period_type=annual; years 2018–2025. Aggregation role: leaf.",ktep-pcs,PCS,stated,annual,flow.primary_production,prod.natural_gas,,,field.miskar,,,,commercial_dry,,,False,79,2018,2025,78,conjoncture/memento,memento-onem-v2024/conjoncture-tabular-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas|||field.miskar|||PCS|ktep-pcs|ytd_cumulative||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, field=miskar, scope=commercial_dry] basis PCS (ktep-pcs) year-to-date",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, field=miskar, scope=commercial_dry] basis PCS (ktep-pcs) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: leaf.",ktep-pcs,PCS,stated,ytd_cumulative,flow.primary_production,prod.natural_gas,,,field.miskar,,,,commercial_dry,,,False,231,2010,2026,77,conjoncture,conjoncture-tabular-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas|||field.nawara|||PCI|ktep-pci|annual||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, field=nawara, scope=commercial_dry] basis PCI (ktep-pci) annual",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, field=nawara, scope=commercial_dry] basis PCI (ktep-pci) annual. Source families: conjoncture/memento; period_type=annual; years 2019–2025. Aggregation role: leaf.",ktep-pci,PCI,stated,annual,flow.primary_production,prod.natural_gas,,,field.nawara,,,,commercial_dry,,,False,76,2019,2025,75,conjoncture/memento,memento-onem-v2024/conjoncture-tabular-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas|||field.nawara|||PCI|ktep-pci|ytd_cumulative||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, field=nawara, scope=commercial_dry] basis PCI (ktep-pci) year-to-date",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, field=nawara, scope=commercial_dry] basis PCI (ktep-pci) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: leaf.",ktep-pci,PCI,stated,ytd_cumulative,flow.primary_production,prod.natural_gas,,,field.nawara,,,,commercial_dry,,,False,222,2010,2026,74,conjoncture,conjoncture-tabular-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas|||field.nawara|||PCS|ktep-pcs|annual||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, field=nawara, scope=commercial_dry] basis PCS (ktep-pcs) annual",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, field=nawara, scope=commercial_dry] basis PCS (ktep-pcs) annual. Source families: memento/conjoncture; period_type=annual; years 2019–2025. Aggregation role: leaf.",ktep-pcs,PCS,stated,annual,flow.primary_production,prod.natural_gas,,,field.nawara,,,,commercial_dry,,,False,76,2019,2025,75,memento/conjoncture,conjoncture-tabular-v2024/memento-onem-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas|||field.nawara|||PCS|ktep-pcs|ytd_cumulative||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, field=nawara, scope=commercial_dry] basis PCS (ktep-pcs) year-to-date",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, field=nawara, scope=commercial_dry] basis PCS (ktep-pcs) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: leaf.",ktep-pcs,PCS,stated,ytd_cumulative,flow.primary_production,prod.natural_gas,,,field.nawara,,,,commercial_dry,,,False,222,2010,2026,74,conjoncture,conjoncture-tabular-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas|||field.sidi_marzoug|||PCI|ktep-pci|annual||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, field=sidi_marzoug, scope=commercial_dry] basis PCI (ktep-pci) annual",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, field=sidi_marzoug, scope=commercial_dry] basis PCI (ktep-pci) annual. Source families: conjoncture/memento; period_type=annual; years 2020–2025. Aggregation role: leaf.",ktep-pci,PCI,stated,annual,flow.primary_production,prod.natural_gas,,,field.sidi_marzoug,,,,commercial_dry,,,False,55,2020,2025,54,conjoncture/memento,conjoncture-tabular-v2024/memento-onem-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas|||field.sidi_marzoug|||PCI|ktep-pci|ytd_cumulative||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, field=sidi_marzoug, scope=commercial_dry] basis PCI (ktep-pci) year-to-date",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, field=sidi_marzoug, scope=commercial_dry] basis PCI (ktep-pci) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: leaf.",ktep-pci,PCI,stated,ytd_cumulative,flow.primary_production,prod.natural_gas,,,field.sidi_marzoug,,,,commercial_dry,,,False,159,2010,2026,53,conjoncture,conjoncture-tabular-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas|||field.sidi_marzoug|||PCS|ktep-pcs|annual||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, field=sidi_marzoug, scope=commercial_dry] basis PCS (ktep-pcs) annual",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, field=sidi_marzoug, scope=commercial_dry] basis PCS (ktep-pcs) annual. Source families: memento/conjoncture; period_type=annual; years 2020–2025. Aggregation role: leaf.",ktep-pcs,PCS,stated,annual,flow.primary_production,prod.natural_gas,,,field.sidi_marzoug,,,,commercial_dry,,,False,55,2020,2025,54,memento/conjoncture,memento-onem-v2024/conjoncture-tabular-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas|||field.sidi_marzoug|||PCS|ktep-pcs|ytd_cumulative||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, field=sidi_marzoug, scope=commercial_dry] basis PCS (ktep-pcs) year-to-date",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, field=sidi_marzoug, scope=commercial_dry] basis PCS (ktep-pcs) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: leaf.",ktep-pcs,PCS,stated,ytd_cumulative,flow.primary_production,prod.natural_gas,,,field.sidi_marzoug,,,,commercial_dry,,,False,159,2010,2026,53,conjoncture,conjoncture-tabular-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas||||||PCI|ktep-pci|annual||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, scope=commercial_dry] basis PCI (ktep-pci) annual",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, scope=commercial_dry] basis PCI (ktep-pci) annual. Source families: conjoncture/memento; period_type=annual; years 2018–2025. Aggregation role: leaf.",ktep-pci,PCI,stated,annual,flow.primary_production,prod.natural_gas,,,,,,,commercial_dry,,,True,79,2018,2025,78,conjoncture/memento,memento-onem-v2024/conjoncture-tabular-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas||||||PCI|ktep-pci|ytd_cumulative||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, scope=commercial_dry] basis PCI (ktep-pci) year-to-date",leaf,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, scope=commercial_dry] basis PCI (ktep-pci) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: leaf.",ktep-pci,PCI,stated,ytd_cumulative,flow.primary_production,prod.natural_gas,,,,,,,commercial_dry,,,False,231,2010,2026,77,conjoncture,conjoncture-tabular-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas||||||PCS|ktep-pcs|annual||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, scope=commercial_dry] basis PCS (ktep-pcs) annual",grand_total,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, scope=commercial_dry] basis PCS (ktep-pcs) annual. Source families: conjoncture/memento; period_type=annual; years 2018–2025. Aggregation role: grand_total.",ktep-pcs,PCS,stated,annual,flow.primary_production,prod.natural_gas,,,,,,,commercial_dry,,,True,79,2018,2025,78,conjoncture/memento,conjoncture-tabular-v2024/memento-onem-v2024,normal,False
gas_production|flow.primary_production|prod.natural_gas||||||PCS|ktep-pcs|ytd_cumulative||commercial_dry|||,"Production de gaz naturel — [flow=primary_production, product=natural_gas, scope=commercial_dry] basis PCS (ktep-pcs) year-to-date",grand_total,"Production de gaz naturel. Production de gaz naturel — [flow=primary_production, product=natural_gas, scope=commercial_dry] basis PCS (ktep-pcs) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: grand_total.",ktep-pcs,PCS,stated,ytd_cumulative,flow.primary_production,prod.natural_gas,,,,,,,commercial_dry,,,True,231,2010,2026,77,conjoncture,conjoncture-tabular-v2024,normal,False
crude_production|flow.primary_production|prod.crude_oil|||field.adam|||NA|kt|annual||excl_gpl_condensat|||,"Production de pétrole brut — [flow=primary_production, product=crude_oil, field=adam, scope=excl_gpl_condensat] (kt) annual",leaf,"Production de pétrole brut. Production de pétrole brut — [flow=primary_production, product=crude_oil, field=adam, scope=excl_gpl_condensat] (kt) annual. Source families: conjoncture; period_type=annual; years 2018–2025. Aggregation role: leaf.",kt,NA,na,annual,flow.primary_production,prod.crude_oil,,,field.adam,,,,excl_gpl_condensat,,,False,76,2018,2025,76,conjoncture,conjoncture-tabular-v2024,normal,False
crude_production|flow.primary_production|prod.crude_oil|||field.adam|||NA|kt|annual||incl_gpl_condensat|||,"Production de pétrole brut — [flow=primary_production, product=crude_oil, field=adam, scope=incl_gpl_condensat] (kt) annual",leaf,"Production de pétrole brut. Production de pétrole brut — [flow=primary_production, product=crude_oil, field=adam, scope=incl_gpl_condensat] (kt) annual. Source families: memento; period_type=annual; years 2023–2024. Aggregation role: leaf.",kt,NA,na,annual,flow.primary_production,prod.crude_oil,,,field.adam,,,,incl_gpl_condensat,,,False,2,2023,2024,1,memento,memento-onem-v2024,normal,False
crude_production|flow.primary_production|prod.crude_oil|||field.adam|||NA|kt|ytd_cumulative||excl_gpl_condensat|||,"Production de pétrole brut — [flow=primary_production, product=crude_oil, field=adam, scope=excl_gpl_condensat] (kt) year-to-date",leaf,"Production de pétrole brut. Production de pétrole brut — [flow=primary_production, product=crude_oil, field=adam, scope=excl_gpl_condensat] (kt) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2018–2026. Aggregation role: leaf.",kt,NA,na,ytd_cumulative,flow.primary_production,prod.crude_oil,,,field.adam,,,,excl_gpl_condensat,,,False,152,2018,2026,76,conjoncture,conjoncture-tabular-v2024,normal,False
crude_production|flow.primary_production|prod.crude_oil|||field.ashtart|||NA|kt|annual||excl_gpl_condensat|||,"Production de pétrole brut — [flow=primary_production, product=crude_oil, field=ashtart, scope=excl_gpl_condensat] (kt) annual",leaf,"Production de pétrole brut. Production de pétrole brut — [flow=primary_production, product=crude_oil, field=ashtart, scope=excl_gpl_condensat] (kt) annual. Source families: conjoncture; period_type=annual; years 2019–2025. Aggregation role: leaf.",kt,NA,na,annual,flow.primary_production,prod.crude_oil,,,field.ashtart,,,,excl_gpl_condensat,,,False,73,2019,2025,73,conjoncture,conjoncture-tabular-v2024,normal,False
crude_production|flow.primary_production|prod.crude_oil|||field.ashtart|||NA|kt|annual||incl_gpl_condensat|||,"Production de pétrole brut — [flow=primary_production, product=crude_oil, field=ashtart, scope=incl_gpl_condensat] (kt) annual",leaf,"Production de pétrole brut. Production de pétrole brut — [flow=primary_production, product=crude_oil, field=ashtart, scope=incl_gpl_condensat] (kt) annual. Source families: memento; period_type=annual; years 2023–2024. Aggregation role: leaf.",kt,NA,na,annual,flow.primary_production,prod.crude_oil,,,field.ashtart,,,,incl_gpl_condensat,,,False,2,2023,2024,1,memento,memento-onem-v2024,normal,False
crude_production|flow.primary_production|prod.crude_oil|||field.ashtart|||NA|kt|ytd_cumulative||excl_gpl_condensat|||,"Production de pétrole brut — [flow=primary_production, product=crude_oil, field=ashtart, scope=excl_gpl_condensat] (kt) year-to-date",leaf,"Production de pétrole brut. Production de pétrole brut — [flow=primary_production, product=crude_oil, field=ashtart, scope=excl_gpl_condensat] (kt) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2019–2026. Aggregation role: leaf.",kt,NA,na,ytd_cumulative,flow.primary_production,prod.crude_oil,,,field.ashtart,,,,excl_gpl_condensat,,,False,146,2019,2026,73,conjoncture,conjoncture-tabular-v2024,normal,False
crude_production|flow.primary_production|prod.crude_oil|||field.autres|||NA|kt|annual||excl_gpl_condensat|||,"Production de pétrole brut — [flow=primary_production, product=crude_oil, field=autres, scope=excl_gpl_condensat] (kt) annual",leaf,"Production de pétrole brut. Production de pétrole brut — [flow=primary_production, product=crude_oil, field=autres, scope=excl_gpl_condensat] (kt) annual. Source families: conjoncture; period_type=annual; years 2018–2019. Aggregation role: leaf.",kt,NA,na,annual,flow.primary_production,prod.crude_oil,,,field.autres,,,,excl_gpl_condensat,,,False,3,2018,2019,3,conjoncture,conjoncture-tabular-v2024,normal,False
